"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2015","20,025","20,550","20,600","20,025","1.01M","-1.72%"
"06/30/2015","20,375","20,100","20,650","19,975","2.96M","0.87%"
"06/29/2015","20,200","19,350","20,200","19,075","2.64M","4.39%"
"06/26/2015","19,350","18,875","19,400","18,875","2.79M","2.52%"
"06/25/2015","18,875","19,950","20,125","18,875","3.93M","-6.67%"
"06/24/2015","20,225","20,350","20,425","19,925","2.60M","-0.49%"
"06/23/2015","20,325","20,125","20,625","20,125","2.28M","0.99%"
"06/22/2015","20,125","20,300","20,300","20,100","1.14M","-0.49%"
"06/19/2015","20,225","20,350","20,500","20,225","2.37M","-0.61%"
"06/18/2015","20,350","20,050","20,500","20,050","3.56M","1.75%"
"06/17/2015","20,000","20,400","20,400","20,000","2.32M","-0.99%"
"06/16/2015","20,200","20,200","20,675","20,100","1.58M","0.00%"
"06/15/2015","20,200","20,500","20,675","20,200","1.05M","-1.46%"
"06/12/2015","20,500","20,850","20,850","20,400","1.97M","0.74%"
"06/11/2015","20,350","21,350","21,350","20,350","1.64M","-3.10%"
"06/10/2015","21,000","21,000","21,575","20,725","2.98M","2.44%"
"06/09/2015","20,500","21,900","21,900","20,500","2.37M","-6.18%"
"06/08/2015","21,850","22,200","22,325","21,700","1.20M","-1.58%"
"06/05/2015","22,200","21,700","22,200","21,600","2.24M","2.30%"
"06/04/2015","21,700","21,800","22,000","21,500","2.85M","0.70%"
"06/03/2015","21,550","20,800","21,750","20,800","5.36M","4.99%"
"06/01/2015","20,525","20,500","20,800","20,350","2.76M","1.11%"
"05/29/2015","20,300","21,000","21,250","20,300","6.53M","-3.79%"
"05/28/2015","21,100","22,100","22,175","21,100","3.36M","-4.52%"
"05/27/2015","22,100","22,250","22,500","22,100","2.33M","-2.32%"
"05/26/2015","22,625","22,925","22,925","22,425","2.45M","0.00%"
"05/25/2015","22,625","23,275","23,300","22,550","1.15M","-2.79%"
"05/22/2015","23,275","22,950","23,475","22,850","2.85M","2.53%"
"05/21/2015","22,700","22,700","22,900","22,550","1.27M","-0.66%"
"05/20/2015","22,850","23,000","23,000","22,650","3.31M","1.44%"
"05/19/2015","22,525","22,000","22,850","21,800","3.08M","1.92%"
"05/18/2015","22,100","22,800","22,875","22,075","3.48M","-3.07%"
"05/15/2015","22,800","23,700","23,725","22,675","4.19M","-3.80%"
"05/13/2015","23,700","23,800","23,825","23,575","2.87M","-0.42%"
"05/12/2015","23,800","23,900","23,900","23,700","4.64M","1.06%"
"05/11/2015","23,550","23,400","23,975","23,400","2.26M","-1.57%"
"05/08/2015","23,925","22,950","24,000","22,950","5.70M","4.93%"
"05/07/2015","22,800","21,000","22,925","20,975","4.88M","7.42%"
"05/06/2015","21,225","21,100","21,250","21,075","3.59M","-0.35%"
"05/05/2015","21,300","21,475","21,675","21,025","1.83M","0.00%"
"05/04/2015","21,300","21,500","21,700","21,300","933.10K","-0.47%"
"04/30/2015","21,400","21,800","22,100","20,975","5.90M","-2.73%"
"04/29/2015","22,000","22,200","22,575","20,475","5.18M","-2.22%"
"04/28/2015","22,500","22,425","22,500","21,975","3.68M","-0.88%"
"04/27/2015","22,700","23,100","23,100","22,700","6.69M","-1.63%"
"04/24/2015","23,075","23,000","23,125","23,000","3.61M","0.44%"
"04/23/2015","22,975","23,000","23,000","22,825","2.23M","0.66%"
"04/22/2015","22,825","23,000","23,000","22,775","2.19M","-0.33%"
"04/21/2015","22,900","22,450","23,025","22,300","4.52M","2.00%"
"04/20/2015","22,450","23,100","23,100","22,400","3.61M","-2.39%"
"04/17/2015","23,000","23,075","23,400","23,000","3.17M","-0.11%"
"04/16/2015","23,025","23,050","23,075","22,925","4.01M","-0.11%"
"04/15/2015","23,050","23,000","23,075","22,850","1.55M","1.10%"
"04/14/2015","22,800","23,075","23,075","22,550","1.51M","-0.98%"
"04/13/2015","23,025","23,100","23,100","22,750","1.40M","0.00%"
"04/10/2015","23,025","23,175","23,200","22,825","2.31M","0.00%"
"04/09/2015","23,025","22,775","23,075","22,750","2.66M","2.33%"
"04/08/2015","22,500","22,950","23,075","22,050","4.09M","-1.75%"
"04/07/2015","22,900","22,200","22,925","22,050","3.40M","3.97%"
"04/06/2015","22,025","22,000","22,175","22,000","400.70K","0.23%"
"04/02/2015","21,975","21,950","22,000","21,600","1.52M","-0.11%"
"04/01/2015","22,000","21,875","22,000","21,725","1.52M","0.92%"
"03/31/2015","21,800","21,900","22,050","21,650","5.85M","1.16%"
"03/30/2015","21,550","21,500","21,900","21,425","2.46M","0.70%"
"03/27/2015","21,400","20,650","21,900","20,650","3.06M","2.64%"
"03/26/2015","20,850","20,925","21,300","20,775","2.28M","-1.42%"
"03/25/2015","21,150","21,325","21,475","21,000","2.54M","-1.97%"
"03/24/2015","21,575","21,100","21,575","21,075","1.57M","1.89%"
"03/23/2015","21,175","21,075","21,300","21,000","1.20M","-1.05%"
"03/20/2015","21,400","21,050","21,400","20,850","4.26M","-0.35%"
"03/19/2015","21,475","21,750","21,875","21,225","2.50M","-0.12%"
"03/18/2015","21,500","20,600","21,500","20,525","2.72M","4.88%"
"03/17/2015","20,500","20,850","20,925","20,500","2.26M","-0.73%"
